Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,Abundance Ratio P-Value: (MCF10A) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (HCC1806),Abundance Ratio P-Value: (MDAMB231) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF7),Abundance Ratio: (MCF10A) / (HCC1806),Abundance Ratio: (MCF7) / (HCC1806),Abundance Ratio: (MDAMB231) / (HCC1806),Abundance Ratio: (MCF7) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF7),Abundance Ratio (log2): (MCF10A) / (HCC1806),Abundance Ratio (log2): (MCF7) / (HCC1806),Abundance Ratio (log2): (MDAMB231) / (HCC1806),Abundance Ratio (log2): (MCF7) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF7),Abundances (Grouped): HCC1806,Abundances (Grouped): MCF10A,Abundances (Grouped): MCF7,Abundances (Grouped): MDAMB231,Abundances (Grouped) CV [%]: HCC1806,Abundances (Grouped) CV [%]: MCF10A,Abundances (Grouped) CV [%]: MCF7,Abundances (Grouped) CV [%]: MDAMB231,# Unique Peptides,"Abundances (Normalized): F3: 130C, Sample, HCC1806","Abundances (Normalized): F3: 131N, Sample, HCC1806","Abundances (Normalized): F3: 132N, Sample, HCC1806","Abundances (Normalized): F3: 132C, Sample, HCC1806","Abundances (Normalized): F3: 126, Sample, MCF10A","Abundances (Normalized): F3: 127N, Sample, MCF10A","Abundances (Normalized): F3: 127C, Sample, MCF10A","Abundances (Normalized): F3: 128N, Sample, MCF10A","Abundances (Normalized): F3: 128C, Sample, MCF7","Abundances (Normalized): F3: 129N, Sample, MCF7","Abundances (Normalized): F3: 129C, Sample, MCF7","Abundances (Normalized): F3: 130N, Sample, MCF7","Abundances (Normalized): F3: 133N, Sample, MDAMB231","Abundances (Normalized): F3: 133C, Sample, MDAMB231","Abundances (Normalized): F3: 134N, Sample, MDAMB231","Abundances (Normalized): F3: 135N, Sample, MDAMB231",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F3: 130C, Sample, HCC1806","Abundance: F3: 131N, Sample, HCC1806","Abundance: F3: 132N, Sample, HCC1806","Abundance: F3: 132C, Sample, HCC1806","Abundance: F3: 126, Sample, MCF10A","Abundance: F3: 127N, Sample, MCF10A","Abundance: F3: 127C, Sample, MCF10A","Abundance: F3: 128N, Sample, MCF10A","Abundance: F3: 128C, Sample, MCF7","Abundance: F3: 129N, Sample, MCF7","Abundance: F3: 129C, Sample, MCF7","Abundance: F3: 130N, Sample, MCF7","Abundance: F3: 133N, Sample, MDAMB231","Abundance: F3: 133C, Sample, MDAMB231","Abundance: F3: 134N, Sample, MDAMB231","Abundance: F3: 135N, Sample, MDAMB231"
FALSE,High,Master Protein,P20839,Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2,6,17,0.432861062349531,0.591597566817376,0.633744964039755,0.99156464126172,0.98371169654878,0.999856598489951,2.673,2.136,3.022,0.799,1.131,1.415,1.42,1.09,1.6,-0.32,0.18,0.5,1763.7,4714.9,3766.6,5330.6,79.61,48.48,18.55,57.9,4,2402,1058.8,1295.1,5493.5,5640.5,7454,2048.8,3941.1,3904.3,4695.6,2991.1,3633.9,4333.1,930.9,6578.8,6557.6,1,22.694,12,1783,612.9,848.8,1066.6,670.7,572.5,445.6,648.6,436.5,551.1,633.4,1280,3837.7,930.9,2379.8,188.9
FALSE,High,Master Protein,Q15262,Receptor-type tyrosine-protein phosphatase kappa OS=Homo sapiens OX=9606 GN=PTPRK PE=1 SV=2,3,4,0.433055558802618,0.713666631421561,0.999963443567856,0.957594622034571,0.470302746188269,0.73249268969572,0.664,0.737,0.89,1.109,1.339,1.208,-0.59,-0.44,-0.17,0.15,0.42,0.27,193.7,128.7,142.6,172.3,24.85,16.29,40.28,11.74,3,177.9,215.3,210.8,118.1,122.4,135.3,157.3,107.1,88.3,121.6,229.4,167.3,201.5,172.3,160.9,0,1,14.046,3,132.1,124.7,138.2,22.9,14.6,10.4,34.2,17.6,9.9,14.3,48.6,58.9,178.5,172.3,58.2,0
FALSE,High,Master Protein,P62136,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1,13,52,0.433529182270643,0.152144216168259,0.913665511360796,0.0104532364825327,0.174898939702759,0.388428260382432,0.789,1.3,1.028,1.648,1.303,0.791,-0.34,0.38,0.04,0.72,0.38,-0.34,2411.1,1902.2,3134.6,2478.8,10.2,16.47,16.76,18.2,4,2486.6,2578.2,2337.8,2029.1,1940.3,1708,1864.9,2465.9,2870.3,2425.5,3529.1,3423.2,2379.5,3177,2076.1,2582.3,1,102.789,45,1845.7,1492.6,1532.3,394,230.7,131.2,405.6,405.8,320.9,284.7,747.3,1205.8,2107.4,3177,751,74.4
FALSE,High,Master Protein,Q15047,Histone-lysine N-methyltransferase SETDB1 OS=Homo sapiens OX=9606 GN=SETDB1 PE=1 SV=1,1,1,0.433551146521691,0.000405313185736778,0.945180330885955,0.0051948651522371,0.744294066626919,0.000959558622926848,1.327,2.543,1.008,1.916,0.76,0.396,0.41,1.35,0.01,0.94,-0.4,-1.33,141.6,188,360.1,142.8,21.83,23.54,16.88,19.88,1,145.5,99.3,137.9,172.8,215.2,198.9,119.4,177.7,370.6,350,257,384.6,191.4,124,153.1,133.1,1,5.579,1,108,57.5,90.4,33.5,25.6,15.3,26,29.2,41.4,41.1,54.4,135.5,169.5,124,55.4,3.8
FALSE,High,Master Protein,Q9BV57,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Homo sapiens OX=9606 GN=ADI1 PE=1 SV=1",7,12,0.4344963681751,0.402475435505069,0.0122483319783153,0.999907413835517,0.174914722954545,0.192576816447767,1.268,1.254,1.511,0.989,1.192,1.205,0.34,0.33,0.6,-0.02,0.25,0.27,2286.8,2899.4,2867.9,3456.2,8.89,9.61,18.87,33.34,7,2153.1,2428.7,2563.8,2150.1,2788.1,2511.4,3015.3,3136.3,2753.5,2987.1,2299.2,3619.8,3498.9,3414,3036.1,5933,1,27.229,45,1598.2,1406,1680.4,417.5,331.5,192.9,655.9,516.2,307.9,350.6,486.9,1275,3098.9,3414,1098.3,170.9
FALSE,High,Master Protein,P12268,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2,22,62,0.43455653394522,0.819121522369767,0.948499582889108,0.123200750329775,0.738515620812451,0.518074586834469,1.211,0.761,0.958,0.628,0.791,1.259,0.28,-0.39,-0.06,-0.67,-0.34,0.33,12561.2,15215.9,9563.2,12036.8,24.53,22.59,19.83,23.03,20,11516.9,14638.2,13700.3,8025.9,15343.3,11162.7,19624.8,15089.6,8753.8,9016.6,13198.3,10142.9,11327.5,17203.1,10508.3,12790.6,1,148.609,40,8548.7,8474.2,8979.5,1558.3,1824.5,857.3,4268.6,2483.5,978.8,1058.3,2794.8,3572.7,10032.4,17203.1,3801.2,368.4
FALSE,High,Master Protein,Q96PE2,Rho guanine nucleotide exchange factor 17 OS=Homo sapiens OX=9606 GN=ARHGEF17 PE=1 SV=1,1,2,0.434615850590778,0.502749137558592,0.5350045474187,0.99924805811133,0.997705489910512,0.999929019497733,1.661,1.735,1.705,1.044,1.026,0.983,0.73,0.79,0.77,0.06,0.04,-0.02,65.4,108.6,113.4,111.5,40.28,44.57,36.03,46.37,1,66.7,41.4,64.1,109.3,124.3,186.4,63.7,94.9,156.6,112.9,59.3,113.9,131.2,51.3,174.2,94.7,1,2.946,1,49.5,24,42,21.2,14.8,14.3,13.9,15.6,17.5,13.3,12.5,40.1,116.2,51.3,63,2.7
FALSE,High,Master Protein,Q5TBB1,Ribonuclease H2 subunit B OS=Homo sapiens OX=9606 GN=RNASEH2B PE=1 SV=1,3,8,0.434829677805133,0.0871920205973137,0.0954098205750523,0.706631697561645,0.7369716935846,0.999940266836379,1.476,1.952,2.067,1.323,1.4,1.059,0.56,0.97,1.05,0.4,0.49,0.08,579.9,855.8,1132.1,1198.5,26.96,18.52,71.99,24.85,3,665.2,508.5,355,661.3,817.5,1041.2,661.7,895.9,2849.7,1092.9,497.9,1172.6,1341.7,811.2,1463.9,1070.6,1,14.636,14,493.7,294.4,232.7,128.4,97.2,80,143.9,147.5,318.6,128.3,105.4,413,1188.3,811.2,529.5,30.8
FALSE,High,Master Protein,Q9GZP8,Immortalization up-regulated protein OS=Homo sapiens OX=9606 GN=IMUP PE=1 SV=1,1,3,0.435666345518723,0.945793965721264,0.222149807581923,0.206187356548774,0.958338112281957,0.0933112696331626,1.613,0.486,1.844,0.301,1.143,3.795,0.69,-1.04,0.88,-1.73,0.19,1.92,299.8,483.5,145.7,552.9,31.9,24.89,110.54,17.44,1,287.3,312.8,345.2,147.4,593.7,522.2,447.7,319.4,813.7,156.5,119.5,135.6,643.8,480.5,464.4,636.2,1,7.412,9,213.2,181.1,226.3,28.6,70.6,40.1,97.4,52.6,91,18.4,25.3,47.8,570.2,480.5,168,18.3
FALSE,High,Master Protein,Q9H9T3,Elongator complex protein 3 OS=Homo sapiens OX=9606 GN=ELP3 PE=1 SV=2,4,5,0.435757983922811,0.656050656386882,0.419170589273347,0.979034574456772,0.999987552760139,0.973745571279736,1.195,1.116,1.155,0.934,0.967,1.035,0.26,0.16,0.21,-0.1,-0.05,0.05,290.4,347.1,324.1,335.5,16.47,33.42,8.15,4.88,4,308,209.2,279.9,301.3,284.2,227.5,423.8,481.9,310.8,289.8,347.5,337.8,364,328.1,341.7,329.5,1,14.866,10,228.6,121.1,183.5,58.5,33.8,17.5,92.2,79.3,34.8,34,73.6,119,322.4,328.1,123.6,9.5
FALSE,High,Master Protein,Q8WZA0,Protein LZIC OS=Homo sapiens OX=9606 GN=LZIC PE=1 SV=1,3,10,0.436629295897313,0.270307350320851,0.933209976614085,0.98275901736974,0.770005242209915,0.562107801111545,0.589,0.546,0.762,0.928,1.294,1.394,-0.76,-0.87,-0.39,-0.11,0.37,0.48,1068.6,629.1,584,813.8,39.28,22.72,9.76,62.77,3,551.7,1505.5,1251.9,912.1,555.9,712,822.9,500.3,508.1,550,623.2,620.1,732.4,1818.2,904.2,404.1,1,14.096,12,409.5,871.5,820.5,177.1,66.1,54.7,179,82.3,56.8,64.5,132,218.4,648.7,1818.2,327.1,11.6
FALSE,High,Master Protein,P30086,Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3,11,58,0.436755985945861,0.858289357567392,0.146131646582007,0.141891226782277,0.866396032991543,0.0387790531364322,0.858,1.181,0.742,1.377,0.865,0.628,-0.22,0.24,-0.43,0.46,-0.21,-0.67,18238.6,15642.7,21547.5,13531.7,20.83,24.77,14.96,24.24,11,24225.4,17174.8,19368.2,15005,17701.1,10189.2,13823.7,18044.1,21290.7,17205.3,24973.4,21807.3,16115.9,15522.9,11795.9,9349.4,1,121.976,58,17981.9,9942.6,12694.4,2913.3,2104.9,782.5,3006.8,2969.8,2380.6,2019.4,5288.3,7681.3,14273.4,15522.9,4267,269.3
FALSE,High,Master Protein,Q96EK5,KIF-binding protein OS=Homo sapiens OX=9606 GN=KIFBP PE=1 SV=1,14,29,0.437043086990865,0.520444636684788,0.474965912330062,0.998660574786283,0.999865065046609,0.999792110350354,0.516,0.505,0.483,0.98,0.938,0.956,-0.96,-0.98,-1.05,-0.03,-0.09,-0.06,5971.6,3078.4,3017.9,2886.1,37.83,28.16,32.59,48.01,13,5450.2,6542.9,6806.4,2427.3,2833.9,2550.2,4679.1,3344,2803.3,2814.3,5207,3236.2,2992.9,6116,2783.1,2392.7,1,71.429,25,4045.6,3787.7,4461.1,471.3,337,195.9,1017.8,550.4,313.4,330.3,1102.6,1139.9,2650.7,6116,1006.8,68.9
FALSE,High,Master Protein,A6NKD9,Coiled-coil domain-containing protein 85C OS=Homo sapiens OX=9606 GN=CCDC85C PE=1 SV=1,3,8,0.437491317820279,0.221024236281996,0.591868018572343,0.0161911378035305,0.0629050109884886,0.86232133338234,0.876,1.178,1.196,1.344,1.365,1.015,-0.19,0.24,0.26,0.43,0.45,0.02,425.5,372.8,501.3,508.9,8.8,13.51,9.26,17.46,3,444.1,407.7,457.1,375.1,385.7,414.3,360.4,298.7,479.8,470.4,523.8,573.8,541.3,485.5,359.9,533.4,1,18.483,10,329.6,236,299.6,72.8,45.9,31.8,78.4,49.2,53.6,55.2,110.9,202.1,479.4,485.5,130.2,15.4
FALSE,High,Master Protein,Q8TE77,Protein phosphatase Slingshot homolog 3 OS=Homo sapiens OX=9606 GN=SSH3 PE=1 SV=2,2,2,0.43759020366809,0.00645744908773416,0.389633441358442,0.000498566102381304,0.999683238140424,0.000430979476256144,0.755,2.281,0.694,3.023,0.92,0.304,-0.41,1.19,-0.53,1.6,-0.12,-1.72,417.3,314.9,951.8,289.6,35.38,28.08,26.25,21.45,2,628.9,404.1,431,258.6,344.9,198.1,287.5,400.4,823.7,730.2,1297.5,1099.8,291.2,287.9,227.3,381.9,1,11.018,4,466.8,233.9,282.5,50.2,41,15.2,62.5,65.9,92.1,85.7,274.7,387.4,257.9,287.9,82.2,11
FALSE,High,Master Protein,Q9P0V3,SH3 domain-binding protein 4 OS=Homo sapiens OX=9606 GN=SH3BP4 PE=1 SV=1,2,4,0.438112046218354,0.0203289335718876,0.0174242797602046,0.00164159525083862,0.184032098708053,0.000125519773287119,1.137,0.727,1.343,0.64,1.181,1.847,0.18,-0.46,0.43,-0.64,0.24,0.88,165.4,188,120.2,222,11.95,14.37,9.06,9.97,2,134.4,168.7,162.1,179.5,200,150.7,176.6,210.3,104.7,119.3,121.2,130.9,247.9,203.3,222,0,1,5.469,2,99.7,97.7,106.3,34.9,23.8,11.6,38.4,34.6,11.7,14,25.7,46.1,219.5,203.3,80.3,0
FALSE,High,Master Protein,P51178,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 OS=Homo sapiens OX=9606 GN=PLCD1 PE=1 SV=2",1,1,0.438244869017815,0.685309933360558,0.978282525466738,0.950506926460189,0.314522013235545,0.509514898139518,0.669,0.575,0.836,0.86,1.25,1.453,-0.58,-0.8,-0.26,-0.22,0.32,0.54,44.7,29.9,25.7,37.4,46.2,47.7,14.3,23.99,1,44.7,61.3,44.7,15.2,0,31.4,29.9,10.8,25.6,25.9,31,22,36.8,55,37.4,0,1,6.427,2,33.2,35.5,29.3,3,0,2.4,6.5,1.8,2.9,3,6.6,7.7,32.6,55,13.5,0
FALSE,High,Master Protein,Q86WQ0,Nuclear receptor 2C2-associated protein OS=Homo sapiens OX=9606 GN=NR2C2AP PE=1 SV=1,5,16,0.438701545237052,0.0110649254549695,0.00191913712564851,0.157707532949105,0.0278512789137638,0.737873122999291,1.163,1.539,1.668,1.323,1.434,1.084,0.22,0.62,0.74,0.4,0.52,0.12,255.2,296.8,392.7,425.6,11.42,11.44,24.43,7.38,5,251.6,216.4,258.8,286.7,297.5,345.7,296.1,262.1,384.1,275.4,509.8,401.6,404.2,402.5,448.2,465.7,1,31.942,42,186.7,125.3,169.6,55.7,35.4,26.5,64.4,43.1,42.9,32.3,108,141.5,358,402.5,162.1,13.4
FALSE,High,Master Protein,Q8IWJ2,GRIP and coiled-coil domain-containing protein 2 OS=Homo sapiens OX=9606 GN=GCC2 PE=1 SV=4,5,5,0.438701900957045,0.743610076302448,0.223801515158887,0.948154529558843,0.958150917279351,0.733107926742537,1.451,1.263,1.536,0.87,1.058,1.216,0.54,0.34,0.62,-0.2,0.08,0.28,347.2,503.8,438.4,533.1,33.16,20.43,13.88,20.5,5,309.5,355.7,338.8,597.5,558.6,606.4,379.9,454.4,546,399.1,433.7,443.2,477.7,421.1,665.3,595,1,18.71,4,229.8,205.9,222.1,116,66.4,46.6,82.6,74.8,61,46.8,91.8,156.1,423.1,421.1,240.7,17.1
FALSE,High,Master Protein,P41134,DNA-binding protein inhibitor ID-1 OS=Homo sapiens OX=9606 GN=ID1 PE=1 SV=3,1,1,0.439853779697888,0.210943733547923,0.999843445527332,0.947718179017306,0.401592207812194,0.188400577960383,0.585,0.55,1.184,0.94,2.023,2.152,-0.77,-0.86,0.24,-0.09,1.02,1.11,136.5,79.9,75.1,161.7,55.69,25.5,35.06,91.87,1,163.7,105.3,113.9,315.1,86.3,114.2,74,64.3,90.8,65,37.4,86.8,153.8,51.1,170,524.3,1,3.69,6,121.5,61,74.6,61.2,10.3,8.8,16.1,10.6,10.2,7.6,7.9,30.6,136.2,51.1,61.5,15.1
FALSE,High,Master Protein,Q9Y371,Endophilin-B1 OS=Homo sapiens OX=9606 GN=SH3GLB1 PE=1 SV=1,11,21,0.43995402289317,0.43843275898705,0.0024063881637878,0.0395122460766927,0.0351698362570406,0.000207374575803665,1.18,0.901,1.691,0.763,1.433,1.877,0.24,-0.15,0.76,-0.39,0.52,0.91,4234.7,4996.6,3814.8,7159.6,18.58,14.07,4.56,14.87,10,5598.2,4222.9,4246.4,3659.5,5030.3,4400.6,4963.1,6127.1,3843.1,3911.1,3518.8,3786.7,7674.5,7975.9,5680.3,6679.3,1,55.723,25,4155.4,2444.7,2783.2,710.5,598.2,338,1079.5,1008.4,429.7,459,745.1,1333.8,6797.1,7975.9,2054.8,192.4
FALSE,High,Master Protein,P51649,"Succinate-semialdehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH5A1 PE=1 SV=2",3,5,0.440546678572258,2.50797983047946E-07,0.268856168076798,1.14514065130411E-06,0.9811837305393,1.69881135869687E-06,1.244,5.62,1.515,4.519,1.219,0.27,0.31,2.49,0.6,2.18,0.29,-1.89,352.2,438,1979.4,533.8,23.96,13.91,20.89,19.7,3,353,300.8,351.4,510,422.8,561.5,440.1,435.9,1627.7,2593.7,1803.6,2172.3,539.2,350.6,528.3,563.1,1,10.327,5,262,174.1,230.3,99,50.3,43.1,95.7,71.7,182,304.4,381.9,765.2,477.6,350.6,191.1,16.2
FALSE,High,Master Protein,O95716,Ras-related protein Rab-3D OS=Homo sapiens OX=9606 GN=RAB3D PE=1 SV=1,10,32,0.440657552887042,0.996887743386288,0.181737121632845,0.34102599208058,0.91753502653691,0.131958805714762,0.543,0.881,0.467,1.623,0.86,0.53,-0.88,-0.18,-1.1,0.7,-0.22,-0.92,2401,1302.7,2114.8,1120.7,50.18,29.71,32.8,17.82,8,1852.1,3112.4,3516.3,936.5,1060.3,1231,2028.7,1378.5,2088.5,1574,3345.3,2141.5,1000.5,1186.4,1058.7,1472.6,1,46.749,42,1374.8,1801.8,2304.7,181.8,126.1,94.5,441.3,226.9,233.5,184.7,708.4,754.3,886.1,1186.4,383,42.4
FALSE,Medium,Master Protein,O00625,Pirin OS=Homo sapiens OX=9606 GN=PIR PE=1 SV=1,1,1,0.44201435773661,0.51662401188501,0.168740573567931,0.999041647915417,0.899399739415182,0.841548355053048,1.989,1.909,2.599,0.96,1.306,1.361,0.99,0.93,1.38,-0.06,0.39,0.44,31.7,63.1,60.5,82.4,54.76,38.2,30.42,51.65,1,36.2,27.8,19.2,66.2,67.2,87.9,31.3,59.2,34.3,69.1,53,72.1,83.8,30.9,81,135.7,1,1.537,2,26.8,16.1,12.6,12.8,8,6.8,6.8,9.7,3.8,8.1,11.2,25.4,74.2,30.9,29.3,3.9
FALSE,High,Master Protein,Q9Y6E0,Serine/threonine-protein kinase 24 OS=Homo sapiens OX=9606 GN=STK24 PE=1 SV=1,9,15,0.442040321203624,0.130696579015236,0.947120681666014,0.829940298688547,0.749234740978643,0.296441430125155,0.656,0.595,0.773,0.907,1.178,1.299,-0.61,-0.75,-0.37,-0.14,0.24,0.38,2378.1,1559.8,1415,1837.9,27.98,29.19,19.44,33.14,4,1981.8,2951.1,2853.6,1611.2,1578.4,1385.4,2512.3,1541.4,1285.8,1215.2,1844.9,1557.1,1668.9,3183.3,1781.6,1896,1,49.819,19,1471,1708.4,1870.3,312.8,187.7,106.4,546.4,253.7,143.8,142.6,390.7,548.5,1478.1,3183.3,644.5,54.6
FALSE,High,Master Protein,P62760,Visinin-like protein 1 OS=Homo sapiens OX=9606 GN=VSNL1 PE=1 SV=2,2,3,0.442555372903907,0.613983133094234,0.999702760566839,0.989718333156343,0.492479112740407,0.667678061704568,0.631,0.761,0.98,1.206,1.552,1.287,-0.66,-0.39,-0.03,0.27,0.63,0.36,505.3,319,384.7,495.2,16.64,34.82,22,54.04,2,436.8,556.2,622,459.1,285.9,551.7,356,275.9,480,433.5,292.9,341.4,451.8,264.5,542.9,977.9,1,3.402,9,324.2,322,407.7,89.1,34,42.4,77.4,45.4,53.7,50.9,62,120.2,400.1,264.5,196.4,28.2
FALSE,High,Master Protein,Q96D31,Calcium release-activated calcium channel protein 1 OS=Homo sapiens OX=9606 GN=ORAI1 PE=1 SV=2,2,2,0.44256653614656,0.450175113034795,0.988723260187475,0.999998827206842,0.684051401809566,0.69173201554502,0.806,0.794,0.838,0.985,1.039,1.055,-0.31,-0.33,-0.26,-0.02,0.06,0.08,94.3,76,74.9,79,28.38,32.23,30.24,28.5,2,76,87.2,142.2,102,65.3,96.4,88.5,44,98.8,44.9,77.4,72.4,79,125.2,78.5,0,1,8.381,5,56.4,50.5,93.2,19.8,7.8,7.4,19.2,7.2,11,5.3,16.4,25.5,70,125.2,28.4,0
FALSE,High,Master Protein,Q69YN2,CWF19-like protein 1 OS=Homo sapiens OX=9606 GN=CWF19L1 PE=1 SV=2,7,13,0.443545967341679,0.734702680527827,0.498928174929384,0.954591277124898,0.999598631314632,0.975648325138411,0.837,0.921,0.871,1.101,1.04,0.945,-0.26,-0.12,-0.2,0.14,0.06,-0.08,774.1,648,713.4,674.2,20.3,19.26,9.96,21.16,7,1007.6,701.9,853.9,645.2,691.4,510.8,607.3,807.5,708.1,592.9,718.6,751.2,695.6,485.9,653.4,827.3,1,28.129,14,747.9,406.3,559.6,125.3,82.2,39.2,132.1,132.9,79.2,69.6,152.2,264.6,616.1,485.9,236.4,23.8
FALSE,High,Master Protein,Q8NFH8,RalBP1-associated Eps domain-containing protein 2 OS=Homo sapiens OX=9606 GN=REPS2 PE=1 SV=2,1,1,0.443606818782804,0.00532750200233811,0.976284160600484,0.0778375620587947,0.259106405686423,0.00267022707539311,0.562,0.333,0.916,0.592,1.629,2.75,-0.83,-1.59,-0.13,-0.76,0.7,1.46,106.1,59.7,35.4,97.2,32.6,35.37,19.2,11.67,1,107.3,107.7,46.9,104.9,69.8,98,46.3,51,34.8,47,30.2,35.9,105.3,99.8,79.6,94.7,1,3.301,3,79.6,62.4,30.7,20.4,8.3,7.5,10.1,8.4,3.9,5.5,6.4,12.6,93.3,99.8,28.8,2.7
FALSE,High,Master Protein,O43299,AP-5 complex subunit zeta-1 OS=Homo sapiens OX=9606 GN=AP5Z1 PE=1 SV=2,1,1,0.44375444275394,0.559061223943854,0.749904466266364,0.999649448139634,0.97122259963763,0.988502379537413,1.398,1.355,1.335,0.969,0.955,0.985,0.48,0.44,0.42,-0.04,-0.07,-0.02,18.7,26.1,25.3,24.9,44,26.85,57.18,12.25,1,14.8,30.2,23.6,10.7,28.9,39.7,23.6,23,0,49.8,16.1,25.3,21.7,27.8,24.9,0,1,7.543,2,11,17.5,15.4,2.1,3.4,3,5.1,3.8,0,5.8,3.4,8.9,19.3,27.8,9,0
FALSE,High,Master Protein,Q9UER7,Death domain-associated protein 6 OS=Homo sapiens OX=9606 GN=DAXX PE=1 SV=2,3,4,0.443819034374464,0.902638758389042,0.824294378255489,0.175304993623764,0.158331947740748,0.995337116443023,0.726,1.105,1.475,1.523,2.032,1.334,-0.46,0.14,0.56,0.61,1.02,0.42,107.6,78,118.9,158.6,34.28,27.1,11.62,38.05,3,114.6,63.6,100.9,153.4,50.3,91,92.7,66.9,113.9,138.3,124.1,105.9,169.6,75.9,158.6,0,1,20.096,6,85.1,36.8,66.2,29.8,6,7,20.2,11,12.7,16.2,26.3,37.3,150.2,75.9,57.4,0
FALSE,High,Master Protein,P15153,Ras-related C3 botulinum toxin substrate 2 OS=Homo sapiens OX=9606 GN=RAC2 PE=1 SV=1,7,39,0.443949023737839,0.015454797835841,0.999603718651094,0.208536122752683,0.499111017880313,0.0184631541212806,0.534,0.269,0.672,0.503,1.258,2.499,-0.9,-1.89,-0.57,-0.99,0.33,1.32,399.4,213.4,107.4,268.5,40.84,35.22,29.93,45.28,2,403.6,416.9,395.1,130.9,182,107.9,259.6,250.2,113.4,133.6,60.9,101.8,310.9,521.4,231.8,204.1,1,43.864,35,299.6,241.4,259,25.4,21.6,8.3,56.5,41.2,12.7,15.7,12.9,35.9,275.4,521.4,83.9,5.9
FALSE,High,Master Protein,P16401,Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3,13,72,0.444258381027223,0.0360083705969678,0.00638106516911408,0.406729928777994,0.000503045333355212,4.82823020361289E-05,1.37,1.679,0.292,1.225,0.213,0.174,0.45,0.75,-1.77,0.29,-2.23,-2.52,5454.6,7475,9158.1,1595.1,27.9,17.82,75.56,25.8,8,5892.2,5290,5624.2,2898.2,5692.7,8897.4,7361.4,7590.4,28851.7,9067,7063.1,9250,1716.6,1014.1,1941.9,1482.2,1,105.662,33,4373.6,3062.5,3686.2,562.7,676.9,683.3,1601.2,1249.3,3226,1064.2,1495.7,3258.2,1520.4,1014.1,702.5,42.7
FALSE,Medium,Master Protein,Q68DC2,Ankyrin repeat and SAM domain-containing protein 6 OS=Homo sapiens OX=9606 GN=ANKS6 PE=1 SV=2,1,1,0.444966671203657,0.912244621575041,0.407187377934829,0.200615417883674,0.999866976903893,0.179828419614196,1.83,0.705,1.627,0.385,0.889,2.309,0.87,-0.51,0.7,-1.38,-0.17,1.21,18,33,12.7,29.3,68.51,42.41,53.12,59.89,1,16.3,39.7,19.8,6.1,23.2,0,53.5,33,16.4,23.7,9.8,6.7,23.1,67.1,29.3,0,1,1.699,1,12.1,23,13,1.2,2.8,0,11.6,5.4,1.8,2.8,2.1,2.4,20.4,67.1,10.6,0
FALSE,High,Master Protein,Q9H7Z7,Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1,7,21,0.445008381684804,0.0267035586829014,0.019677187273558,0.32515465584701,0.25482771038764,0.998012974970733,1.247,1.574,1.487,1.262,1.192,0.945,0.32,0.65,0.57,0.34,0.25,-0.08,1190.4,1484.3,1873.2,1769.6,15.26,21.14,6.71,22.5,7,1119.5,1228.1,1153.7,1541.1,1702.8,1894.9,1293.9,1222.8,2004.3,1903.3,1705,1843.6,1672.5,1622.4,1872.3,2565.1,1,48.177,25,831,711,756.2,299.2,202.5,145.5,281.4,201.3,224.1,223.4,361,649.4,1481.3,1622.4,677.3,73.9
FALSE,High,Master Protein,Q96MU7,YTH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=YTHDC1 PE=1 SV=3,6,7,0.445348904608181,0.9055725073585,0.397638164662722,0.820805855556587,0.999697509848662,0.773266928249555,0.847,0.924,0.802,1.09,0.946,0.868,-0.24,-0.11,-0.32,0.12,-0.08,-0.2,1273.8,1079.4,1176.7,1021.2,11.74,18.1,17.05,9.32,6,1378.4,1278.8,1268.9,1034.9,835.2,1200.1,1240.8,970.8,1372.9,916.7,1258.4,1100.2,1072.4,972.5,955.8,1164.7,1,13.935,6,1023.2,740.3,831.7,200.9,99.3,92.2,269.9,159.8,153.5,107.6,266.5,387.5,949.8,972.5,345.7,33.5
