Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,Abundance Ratio P-Value: (MCF10A) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (HCC1806),Abundance Ratio P-Value: (MDAMB231) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF7),Abundance Ratio: (MCF10A) / (HCC1806),Abundance Ratio: (MCF7) / (HCC1806),Abundance Ratio: (MDAMB231) / (HCC1806),Abundance Ratio: (MCF7) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF7),Abundance Ratio (log2): (MCF10A) / (HCC1806),Abundance Ratio (log2): (MCF7) / (HCC1806),Abundance Ratio (log2): (MDAMB231) / (HCC1806),Abundance Ratio (log2): (MCF7) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF7),Abundances (Grouped): HCC1806,Abundances (Grouped): MCF10A,Abundances (Grouped): MCF7,Abundances (Grouped): MDAMB231,Abundances (Grouped) CV [%]: HCC1806,Abundances (Grouped) CV [%]: MCF10A,Abundances (Grouped) CV [%]: MCF7,Abundances (Grouped) CV [%]: MDAMB231,# Unique Peptides,"Abundances (Normalized): F1: 130C, Sample, HCC1806","Abundances (Normalized): F1: 131N, Sample, HCC1806","Abundances (Normalized): F1: 132N, Sample, HCC1806","Abundances (Normalized): F1: 132C, Sample, HCC1806","Abundances (Normalized): F1: 126, Sample, MCF10A","Abundances (Normalized): F1: 127N, Sample, MCF10A","Abundances (Normalized): F1: 127C, Sample, MCF10A","Abundances (Normalized): F1: 128N, Sample, MCF10A","Abundances (Normalized): F1: 128C, Sample, MCF7","Abundances (Normalized): F1: 129N, Sample, MCF7","Abundances (Normalized): F1: 129C, Sample, MCF7","Abundances (Normalized): F1: 130N, Sample, MCF7","Abundances (Normalized): F1: 133N, Sample, MDAMB231","Abundances (Normalized): F1: 133C, Sample, MDAMB231","Abundances (Normalized): F1: 134N, Sample, MDAMB231","Abundances (Normalized): F1: 135N, Sample, MDAMB231",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F1: 130C, Sample, HCC1806","Abundance: F1: 131N, Sample, HCC1806","Abundance: F1: 132N, Sample, HCC1806","Abundance: F1: 132C, Sample, HCC1806","Abundance: F1: 126, Sample, MCF10A","Abundance: F1: 127N, Sample, MCF10A","Abundance: F1: 127C, Sample, MCF10A","Abundance: F1: 128N, Sample, MCF10A","Abundance: F1: 128C, Sample, MCF7","Abundance: F1: 129N, Sample, MCF7","Abundance: F1: 129C, Sample, MCF7","Abundance: F1: 130N, Sample, MCF7","Abundance: F1: 133N, Sample, MDAMB231","Abundance: F1: 133C, Sample, MDAMB231","Abundance: F1: 134N, Sample, MDAMB231","Abundance: F1: 135N, Sample, MDAMB231"
FALSE,High,Master Protein,Q92989,Polyribonucleotide 5'-hydroxyl-kinase Clp1 OS=Homo sapiens OX=9606 GN=CLP1 PE=1 SV=1,3,3,0.716781634108005,0.944309424004499,0.96063163446026,0.954594769333013,0.440228685749351,0.731190917396829,1.291,1.099,0.949,0.852,0.735,0.863,0.37,0.14,-0.08,-0.23,-0.44,-0.21,109.6,141.5,120.5,104,3.71,32.67,6.07,49.45,3,103.7,109.1,110.2,113.4,165.6,200.4,121,93.4,119.6,119.5,135.1,121.5,89.4,47.9,121.1,174.9,1,8.637,7,77.5,55.8,63.8,29.4,22.4,20.8,24.5,16.6,16.9,18,28.4,47.3,89.4,41.2,56,9.3
FALSE,High,Master Protein,Q9ULJ6,Zinc finger MIZ domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZMIZ1 PE=1 SV=3,2,3,0.717001236803784,0.88839954863192,0.968187388415377,0.328329088644274,0.926108942455967,0.6569600755053,0.876,1.156,1.057,1.32,1.207,0.914,-0.19,0.21,0.08,0.4,0.27,-0.13,971.6,851.2,1123.6,1027,27.02,26.48,15.36,27.19,2,874,966.9,976.3,1517.3,843.2,1244.3,859.2,677.8,1131.9,1479.4,1115.4,1087.3,891.8,682.1,1283.9,1182.7,1,6.337,2,652.8,494.8,565.6,393.2,113.9,129,174.2,120.3,160.4,223.1,234.1,423.6,891.8,587.2,593.7,62.9
FALSE,Medium,Master Protein,Q9H1C4,Protein unc-93 homolog B1 OS=Homo sapiens OX=9606 GN=UNC93B1 PE=1 SV=2,1,1,0.717080250256164,0.0293063332381683,0.994727682049029,0.224565452401924,0.865909167272008,0.0641982521724337,0.521,0.396,0.932,0.761,1.791,2.353,-0.94,-1.34,-0.1,-0.39,0.84,1.23,41.1,21.4,16.3,38.3,33.48,46.64,30.51,20.64,1,41.8,40.3,50.9,20.4,21.4,0,44.8,21.2,20.8,19.8,13.4,10.7,39.2,38.3,26.4,0,1,1.642,3,31.2,20.6,29.5,5.3,2.9,0,9.1,3.8,2.9,3,2.8,4.2,39.2,33,12.2,0
FALSE,High,Master Protein,Q9UI14,Prenylated Rab acceptor protein 1 OS=Homo sapiens OX=9606 GN=RABAC1 PE=1 SV=1,3,4,0.717320839794683,0.974515243993826,0.0495563253388867,0.914921479873137,0.274092005776527,0.100509185457391,1.142,1.025,1.568,0.898,1.373,1.53,0.19,0.04,0.65,-0.16,0.46,0.61,373.1,426,382.4,584.9,5.08,14,7.81,40.31,3,378.9,369.2,377,338.8,405.5,375.7,516.6,447.6,365.8,384.5,435.9,380.3,866.3,824.9,414.7,402.8,1,10.058,20,283,188.9,218.4,87.8,54.8,38.9,104.7,79.4,51.8,58,91.5,148.1,866.3,710.1,191.8,21.4
FALSE,High,Master Protein,Q9Y4K4,Mitogen-activated protein kinase kinase kinase kinase 5 OS=Homo sapiens OX=9606 GN=MAP4K5 PE=1 SV=2,3,5,0.717461518561014,0.988186898296745,0.744898934743132,0.877642679316044,0.999954775764505,0.897275367646713,0.819,0.856,0.798,1.044,0.974,0.932,-0.29,-0.23,-0.33,0.06,-0.04,-0.1,471.5,386.2,403.4,376.2,46.16,36.75,28.7,39.78,3,822.6,416.7,533.5,266.6,358.6,186.9,507.6,416,334.9,365.4,617.2,445.3,540.4,440.5,321.2,196.1,1,11.007,4,614.4,213.3,309.1,69.1,48.4,19.4,102.9,73.8,47.4,55.1,129.5,173.5,540.4,379.3,148.5,10.4
FALSE,High,Master Protein,P12074,"Cytochrome c oxidase subunit 6A1, mitochondrial OS=Homo sapiens OX=9606 GN=COX6A1 PE=1 SV=4",2,6,0.717556497936023,0.535119382822017,0.541825104950055,0.988571283037854,0.989766082294642,0.999999383137725,1.402,1.548,1.597,1.104,1.139,1.032,0.49,0.63,0.68,0.14,0.19,0.05,1149.9,1612.5,1779.6,1836.4,31.46,13.95,15.3,49.54,2,1255.7,1053.1,1022.6,1908.1,1618.8,1924.9,1370.2,1606.2,1829.7,2055.4,1408.4,1730.9,1528.6,868.2,2206.1,3097.8,1,17.253,43,937.9,538.9,592.4,494.4,218.6,199.5,277.8,285.1,259.2,309.9,295.6,674.3,1528.6,747.4,1020.1,164.6
FALSE,High,Master Protein,P35610,Sterol O-acyltransferase 1 OS=Homo sapiens OX=9606 GN=SOAT1 PE=1 SV=3,4,13,0.717834389678892,0.0141293807138522,0.885451436864236,0.0889739891676901,0.98610105047127,0.050086088463819,0.798,0.45,0.838,0.564,1.051,1.864,-0.33,-1.15,-0.25,-0.83,0.07,0.9,2488.9,1985.1,1119.2,2086.8,43.1,21.58,5.31,37.75,4,1724.2,3522.6,4013.5,1758.6,1764.6,2233.3,2599.7,1632.4,1207,1147.8,1091.3,1074.7,1551,3339.6,1617.6,2692.1,1,29.91,13,1287.8,1802.8,2325,455.7,238.3,231.5,527,289.7,171,173.1,229.1,418.7,1551,2875,747.9,143.1
FALSE,High,Master Protein,Q9H6R0,ATP-dependent RNA helicase DHX33 OS=Homo sapiens OX=9606 GN=DHX33 PE=1 SV=2,2,2,0.717854910439545,0.786747521918551,0.392845157085129,0.999237583972828,0.935876525830764,0.892235577186169,0.71,0.723,0.489,1.019,0.689,0.676,-0.49,-0.47,-1.03,0.03,-0.54,-0.56,254.6,180.9,184.2,124.6,21.62,20.99,6.76,77.5,2,240.8,294.4,269.3,172.1,154.8,147.4,223.2,211.4,205.7,184.6,176.1,183.8,101.2,153.4,93.6,401.9,1,3.909,3,179.8,150.7,156,44.6,20.9,15.3,45.3,37.5,29.1,27.8,37,71.6,101.2,132.1,43.3,21.4
FALSE,High,Master Protein,P54105,Methylosome subunit pICln OS=Homo sapiens OX=9606 GN=CLNS1A PE=1 SV=1,7,14,0.717997234377246,0.198915918676887,0.109538708766028,0.714830468768697,0.498314164844407,0.981027944863631,0.655,0.435,0.408,0.663,0.622,0.938,-0.61,-1.2,-1.3,-0.59,-0.69,-0.09,2030,1330.5,882.1,827.2,34.15,33.09,28.46,46.09,7,2098.1,1964.1,2121.6,865.8,1168.7,754.7,1734.5,1514.7,748.8,707.3,1280.8,1039.1,919.6,1446.9,744.1,468.1,1,39.806,48,1567.1,1005.2,1229.1,224.3,157.8,78.2,351.6,268.8,106.1,106.7,268.8,404.8,919.6,1245.6,344.1,24.9
FALSE,High,Master Protein,Q96SB3,Neurabin-2 OS=Homo sapiens OX=9606 GN=PPP1R9B PE=1 SV=3,5,7,0.718372859186477,0.116774378759932,0.62723684125064,0.519834461373657,0.998515110302644,0.610924326588619,1.161,1.514,1.363,1.304,1.174,0.9,0.22,0.6,0.45,0.38,0.23,-0.15,1068.5,1240.2,1617.7,1456,21.09,13,19.74,35.54,5,958.6,1190.9,1204.2,748.7,1164.2,1058.7,1421.5,1321.1,1269.3,1528.4,2037.7,1712.1,1541,1806.4,1375.7,681.9,1,18.46,8,716,609.5,697.6,194,157.2,109.7,288.2,234.5,179.8,230.5,427.7,667,1541,1555.1,636.1,36.2
FALSE,High,Master Protein,Q9UMZ2,Synergin gamma OS=Homo sapiens OX=9606 GN=SYNRG PE=1 SV=2,2,3,0.718708774660826,0.998526926297628,0.675776199197024,0.80312658306605,0.2063763846477,0.591602980984187,0.82,0.921,1.081,1.123,1.317,1.173,-0.29,-0.12,0.11,0.17,0.4,0.23,25.9,21.3,23.9,28,15.97,26.29,13.63,7.16,1,24.9,27.2,26.9,18.8,28.8,19.8,22.8,15.2,20,23,27.8,24.7,28,30.6,26.6,0,1,4.592,2,18.6,13.9,15.6,4.9,3.9,2.1,4.6,2.7,2.8,3.5,5.8,9.6,28,26.4,12.3,0
FALSE,High,Master Protein,P32322,"Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2",6,15,0.718725373288076,0.683437725707887,0.970514312585344,0.999909968596492,0.467520333090825,0.434557342676018,0.97,0.883,1.215,0.91,1.253,1.376,-0.04,-0.18,0.28,-0.14,0.32,0.46,2442.4,2370,2157.3,2968.5,21.99,17.84,4.04,28.31,5,2597.7,2130.2,2296.3,3423.1,2273.8,2484.1,1641.9,2470.3,2216.8,2267.9,2099.4,2091,2744.7,1767.2,3210.4,3642.1,1,45.033,25,1940.2,1090.2,1330.3,887,307.1,257.5,332.8,438.4,314.1,342,440.7,814.6,2744.7,1521.3,1484.5,193.6
FALSE,High,Master Protein,Q96J02,E3 ubiquitin-protein ligase Itchy homolog OS=Homo sapiens OX=9606 GN=ITCH PE=1 SV=2,5,6,0.719545186340598,0.430922122222992,0.0922576891488619,0.955325387092658,0.0147545767598015,0.00608329581422518,0.891,0.857,1.495,0.963,1.679,1.744,-0.17,-0.22,0.58,-0.06,0.75,0.8,858.6,764.6,736,1283.9,5.91,8.96,7.63,29.44,4,855.2,842.5,955.9,862,846,818.6,714.2,713.5,752.9,779.2,719.5,651.2,1191.5,781.2,1383.4,1659.8,1,14.608,6,638.8,431.2,553.8,223.4,114.2,84.9,144.8,126.6,106.7,117.5,151,253.7,1191.5,672.6,639.7,88.2
FALSE,High,Master Protein,Q14181,DNA polymerase alpha subunit B OS=Homo sapiens OX=9606 GN=POLA2 PE=1 SV=2,2,2,0.71962935393392,0.585783960671056,0.264924127560765,0.995400679256797,0.817010751699569,0.915311219102643,0.683,0.621,0.389,0.91,0.569,0.626,-0.55,-0.69,-1.36,-0.14,-0.81,-0.68,71.8,49,44.6,27.9,28.87,41.39,39.16,89.72,2,78.4,44.4,65.7,92,46,73,52.2,23.9,51.1,23.2,63.9,39,24.3,14.5,32,98,1,7.196,5,58.6,22.7,38.1,23.8,6.2,7.6,10.6,4.2,7.2,3.5,13.4,15.2,24.3,12.5,14.8,5.2
FALSE,High,Master Protein,Q8IWX8,Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens OX=9606 GN=CHERP PE=1 SV=3,13,23,0.719808743222601,0.987826981856547,0.62009035625765,0.880734490373685,0.998062234092959,0.80060326694787,0.855,0.846,0.798,0.989,0.933,0.943,-0.23,-0.24,-0.33,-0.02,-0.1,-0.09,4190.9,3584.3,3546.5,3342.9,20.25,18.02,19.76,9.87,13,4610.8,4321.6,4064.2,2796.8,3350.5,2586.4,3834.4,3943.1,3213.5,3193.6,4772.8,3914,3583.1,3615.4,3118.8,2965.7,1,60.6,19,3443.9,2211.7,2354.4,724.7,452.4,268.1,777.3,699.9,455.3,481.6,1001.8,1524.8,3583.1,3112.4,1442.1,157.6
FALSE,High,Master Protein,O60826,Coiled-coil domain-containing protein 22 OS=Homo sapiens OX=9606 GN=CCDC22 PE=1 SV=1,6,11,0.719850814920381,0.478090730671709,0.00358102483545686,0.973707294604604,0.0224534960648204,0.0468451326785966,1.05,1.166,1.526,1.111,1.453,1.308,0.07,0.22,0.61,0.15,0.54,0.39,600.5,630.6,700.5,916.1,3.85,9.01,6.82,19.91,6,628,592.1,609,573.9,627.2,748.2,627.8,633.6,714.4,615,688.5,712.6,1090.2,930,902.4,658.6,1,19.804,13,469.1,303,352.8,148.7,84.7,77.6,127.3,112.4,101.2,92.7,144.5,277.6,1090.2,800.6,417.3,35
FALSE,Low,Master Protein,Q8TF62,Probable phospholipid-transporting ATPase IM OS=Homo sapiens OX=9606 GN=ATP8B4 PE=1 SV=3,1,1,0.720859236753045,0.703501878999357,0.130688653958282,0.194460913978222,0.55688769827828,0.0203593501089594,1.4,0.66,2.612,0.471,1.866,3.959,0.49,-0.6,1.39,-1.09,0.9,1.99,85.5,119.8,56.4,223.4,18.03,28.68,2.09,57.83,1,90.4,91.4,80.9,60.1,110.7,72.8,129.6,151.3,56.8,54.3,56.3,56.6,349.6,229.8,217.3,51.3,1,1.402,2,67.5,46.8,46.9,15.6,14.9,7.5,26.3,26.9,8.1,8.2,11.8,22,349.6,197.8,100.5,2.7
FALSE,High,Master Protein,Q92696,Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens OX=9606 GN=RABGGTA PE=1 SV=2,6,12,0.721175952368476,0.994534748193299,0.991442455361784,0.848183113397582,0.866247756202366,0.999974736652752,1.111,0.79,0.802,0.711,0.722,1.015,0.15,-0.34,-0.32,-0.49,-0.47,0.02,983.6,1092.5,776.9,788.6,40.34,35.93,27.1,36.09,6,976,1041.1,991.3,331.5,1034.7,602.5,1549.8,1153.5,672.7,646.1,1132.6,897.3,875.2,1293.3,575.2,710.6,1,25.232,14,729,532.8,574.3,85.9,139.7,62.5,314.2,204.7,95.3,97.4,237.7,349.5,875.2,1113.4,265.9,37.8
FALSE,Medium,Master Protein,Q9NYP7,Elongation of very long chain fatty acids protein 5 OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1,1,3,0.721269041401461,0.999998979711225,0.999973040779947,0.729061203798386,0.744327394789379,0.999992091955231,1.273,0.937,1.116,0.736,0.876,1.191,0.35,-0.09,0.16,-0.44,-0.19,0.25,89.1,113.5,83.5,99.4,20.57,23.83,7.25,41.46,1,88.6,98.2,89.7,58.8,122.8,104.9,127.4,71.4,81,75.1,88.7,86.1,117,120.9,84.5,39.8,1,2.901,4,66.2,50.3,52,15.2,16.6,10.9,25.8,12.7,11.5,11.3,18.6,33.6,117,104.1,39.1,2.1
FALSE,High,Master Protein,O60613,Selenoprotein F OS=Homo sapiens OX=9606 GN=SELENOF PE=1 SV=4,3,4,0.721290681237528,0.547748292428846,0.237531892471098,0.990126710919888,0.776861488375171,0.911993309581645,1.58,2.366,3.405,1.498,2.155,1.439,0.66,1.24,1.77,0.58,1.11,0.52,647.4,1022.7,1532,2204.2,66.46,58.73,30.32,55.06,3,583.7,684.2,612.5,1870.4,1194.7,2564.7,865.8,875.4,1718.2,1830.5,857.7,1365.9,1623.1,678.3,2993.3,3059.4,1,9.033,20,436,350.2,354.8,484.7,161.3,265.8,175.5,155.4,243.4,276,180,532.1,1623.1,583.9,1384.1,162.6
FALSE,Medium,Master Protein,Q30201,Hereditary hemochromatosis protein OS=Homo sapiens OX=9606 GN=HFE PE=1 SV=1,1,1,0.721463248672093,0.732958027094682,0.48448986644418,0.999996638780387,0.95869008128059,0.954120405799503,1.431,1.567,2.125,1.095,1.485,1.356,0.52,0.65,1.09,0.13,0.57,0.44,38.2,54.7,59.9,81.2,54.13,47.67,17.49,29.14,1,42,30.5,34.8,87.7,104.5,72.5,41.3,39.5,72.1,61.1,46.7,58.7,84.3,47.1,81.2,0,1,2.251,3,31.4,15.6,20.1,22.7,14.1,7.5,8.4,7,10.2,9.2,9.8,22.9,84.3,40.5,37.6,0
FALSE,High,Master Protein,Q9UBX3,Mitochondrial dicarboxylate carrier OS=Homo sapiens OX=9606 GN=SLC25A10 PE=1 SV=2,6,9,0.721975585462884,0.662260822554276,0.999994083153645,0.174690131695947,0.735930991388651,0.647752325169649,0.736,1.197,0.765,1.628,1.039,0.639,-0.44,0.26,-0.39,0.7,0.06,-0.65,3446,2535,4126.2,2634.9,23.73,25.43,7.82,69.33,6,3229.3,3830,3677.2,2139,2391.5,1620.5,3094.6,2687.1,4041.9,4114.8,4137.6,4759.6,3425.6,7314.6,2026.7,1866.2,1,25.242,21,2412,1960.1,2130.2,554.3,323,168,627.3,476.9,572.6,620.5,868.5,1854.2,3425.6,6296.9,937.1,99.2
FALSE,High,Master Protein,Q96T37,RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15 PE=1 SV=2,12,24,0.72290264778729,0.0497314665211646,0.999920403341141,0.271046807173144,0.689138174409173,0.0448781234839908,1.114,1.305,0.973,1.171,0.873,0.746,0.16,0.38,-0.04,0.23,-0.2,-0.42,761.4,848.5,993.6,741,6.37,9.65,12.35,23.49,12,766.3,758,764.8,669.1,897.5,712.8,857.9,839.1,1025.4,880.8,962.8,1176.4,863.3,932.8,636.1,566.1,1,52.483,15,572.4,387.9,443,173.4,121.2,73.9,173.9,148.9,145.3,132.8,202.1,458.3,863.3,803,294.1,30.1
FALSE,High,Master Protein,P13984,General transcription factor IIF subunit 2 OS=Homo sapiens OX=9606 GN=GTF2F2 PE=1 SV=2,9,16,0.723009749366439,0.0977854399398717,0.251366158246474,0.455902661491854,0.795554647230239,0.929406867931951,0.837,0.6,0.71,0.717,0.849,1.184,-0.26,-0.74,-0.49,-0.48,-0.24,0.24,4220,3532.4,2531.4,2997.3,21.98,21.24,14.25,17.94,9,4381.1,4064.9,4517.5,2647.9,3519.3,2319.5,3965.6,3545.5,2433.3,2315.8,3165.4,2633.6,3387,3177.3,2827.6,2198.9,1,32.649,41,3272.3,2080.3,2617,686.1,475.2,240.4,803.9,629.3,344.7,349.2,664.4,1025.9,3387,2735.3,1307.4,116.9
FALSE,High,Master Protein,Q5TH69,Brefeldin A-inhibited guanine nucleotide-exchange protein 3 OS=Homo sapiens OX=9606 GN=ARFGEF3 PE=1 SV=3,2,2,0.723031745044324,0.223953597629782,0.765230414998476,0.753741298706981,0.99982931935504,0.711067279555576,1.909,2.636,1.795,1.381,0.94,0.681,0.93,1.4,0.84,0.47,-0.09,-0.55,107.8,205.9,284.3,193.6,76.11,36.38,21.61,64,2,202.4,56.9,57.5,292.9,270.2,233,104.4,181.9,229.3,247.8,361.5,326.3,294.8,75.3,371,127.2,1,6.665,1,151.2,29.1,33.3,75.9,36.5,24.2,21.2,32.3,32.5,37.4,75.9,127.1,294.8,64.8,171.5,6.8
FALSE,High,Master Protein,P61353,60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2,15,47,0.723857643406613,0.907035798863638,0.952003006560993,0.356078732745956,0.427939271321846,0.998834679651527,1.175,0.778,0.766,0.662,0.652,0.985,0.23,-0.36,-0.38,-0.59,-0.62,-0.02,11375.9,13361.1,8846.6,8717.8,28.37,31.13,11.26,33.13,15,11957.7,12186.7,10822.4,5972.2,11598.6,7750.3,16566,15391.3,9290.7,7294.7,9374.3,8423.7,10464.3,12865.3,7262.8,6191,1,86.927,63,8931.3,6236.9,6269.5,1547.5,1566.3,803.3,3358.3,2731.8,1316.2,1100,1967.7,3281.6,10464.3,11075.4,3358.2,329
FALSE,High,Master Protein,O95159,Zinc finger protein-like 1 OS=Homo sapiens OX=9606 GN=ZFPL1 PE=1 SV=2,4,10,0.724346110274889,0.984626669925585,0.857834686293913,0.522663005807326,0.302814930396375,0.970308207832382,0.852,1.077,0.968,1.264,1.137,0.899,-0.23,0.11,-0.05,0.34,0.18,-0.15,5116.1,4357,5508.3,4952.8,5.43,9.53,10.65,47.23,4,5595.9,4945.4,5074.9,5157.7,4357.6,5013.8,4000.7,4356.3,5442,5575.4,6197.9,4770.8,4475.7,4830,5078.8,10697.8,1,23.527,15,4179.7,2530.9,2939.9,1336.5,588.4,519.7,811,773.2,771,840.7,1301,1858.6,4475.7,4158,2348.4,568.6
FALSE,High,Master Protein,O75694,Nuclear pore complex protein Nup155 OS=Homo sapiens OX=9606 GN=NUP155 PE=1 SV=1,20,36,0.724509166795624,0.960607270404026,0.546345185593651,0.447428925320498,0.989322425267737,0.30069897141595,1.047,0.969,1.023,0.925,0.977,1.057,0.07,-0.05,0.03,-0.11,-0.03,0.08,5754,6026.2,5573.6,5888.6,3.32,1.26,2.67,16.94,20,5710.6,5810.6,5405.9,5797.7,6042.3,5968.9,6147.1,6010.2,5620.9,5526.8,5621.7,5309.1,5730.4,5343.9,6051.2,7733.1,1,84.201,17,4265.3,2973.8,3131.7,1502.3,816,618.7,1246.1,1066.7,796.3,833.4,1180,2068.2,5730.4,4600.5,2798,411
FALSE,High,Master Protein,O15084,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Homo sapiens OX=9606 GN=ANKRD28 PE=1 SV=5,1,1,0.725066982310182,0.650139776579795,0.177063233437886,0.999158042755912,0.664115581123548,0.738483891630837,0.807,0.763,0.605,0.946,0.751,0.793,-0.31,-0.39,-0.72,-0.08,-0.41,-0.33,430.3,347.1,328.4,260.5,33.01,15.64,15.66,27.51,1,386.6,576,479,248.3,327.8,267.8,367.5,387.6,301.5,273.2,386.5,357.7,305.8,376.7,222,213.9,1,7.64,2,288.8,294.8,277.5,64.4,44.3,27.8,74.5,68.8,42.7,41.2,81.1,139.4,305.8,324.3,102.6,11.4
FALSE,Medium,Master Protein,P04196,Histidine-rich glycoprotein OS=Homo sapiens OX=9606 GN=HRG PE=1 SV=1,1,3,0.725134968513674,0.220744619909483,0.206567274559454,0.746372829704293,0.721733864973517,0.999966996570947,0.456,0.311,0.252,0.683,0.554,0.81,-1.13,-1.68,-1.99,-0.55,-0.85,-0.3,1361.1,620,423.7,343.4,46.63,31.85,30.99,86.51,1,1277.5,1483.7,1450.2,354.7,543.4,514.2,993.4,707.4,397.8,345.9,675,451.4,382.3,1274.9,308.5,260.6,1,1.966,1,954.2,759.4,840.1,91.9,73.4,53.3,201.4,125.5,56.4,52.2,141.7,175.8,382.3,1097.5,142.6,13.9
FALSE,High,Master Protein,Q9BY32,Inosine triphosphate pyrophosphatase OS=Homo sapiens OX=9606 GN=ITPA PE=1 SV=2,5,12,0.725203511760889,0.273641755363245,0.911886242803488,0.0506674158984366,0.978268967153143,0.0988858587222573,1.072,0.741,0.973,0.691,0.907,1.313,0.1,-0.43,-0.04,-0.53,-0.14,0.39,2561.7,2746.9,1897.5,2491.9,22.56,16.37,3.97,13.29,5,1644.3,2761.7,2821.7,2376.2,2784.8,2709.6,3154.1,2094.1,1938,1929.4,1866.1,1776.7,2209.4,3018.7,2453.7,2530.6,1,25.85,37,1228.1,1413.4,1634.6,615.7,376.1,280.9,639.4,371.7,274.6,290.9,391.7,692.1,2209.4,2598.7,1134.5,134.5
FALSE,Low,Master Protein,O60830,Mitochondrial import inner membrane translocase subunit Tim17-B OS=Homo sapiens OX=9606 GN=TIMM17B PE=1 SV=1,1,1,0.725385527468697,0.0423146015455602,0.346111497600783,0.22500972229828,0.86306195940984,0.679604939005424,1.169,1.828,1.352,1.563,1.156,0.74,0.23,0.87,0.44,0.64,0.21,-0.44,44.6,52.2,81.6,60.3,46.79,17.8,25.85,37.6,1,56.8,38.5,51.6,14.5,51.8,52.5,54.8,35.9,68.3,78.2,85,120.6,89.6,60.3,41.9,0,1,1.205,4,42.4,19.7,29.9,3.8,7,5.4,11.1,6.4,9.7,11.8,17.8,47,89.6,51.9,19.4,0
FALSE,High,Master Protein,O14653,Golgi SNAP receptor complex member 2 OS=Homo sapiens OX=9606 GN=GOSR2 PE=1 SV=2,4,6,0.725713130133796,0.999675827753312,0.499336420666725,0.777557491356367,0.97838961171078,0.55311642000852,0.658,0.815,0.562,1.239,0.854,0.69,-0.6,-0.3,-0.83,0.31,-0.23,-0.54,456.8,300.6,372.3,256.8,38.6,27.71,22.7,41.38,4,436.9,477.7,500.7,170.3,350.9,176.2,331.1,272.9,350,256.3,451.1,396.2,359.3,353.7,152.6,186.5,1,14.628,25,326.3,244.5,290.1,44.1,47.4,18.3,67.1,48.4,49.6,38.6,94.7,154.3,359.3,304.5,70.6,9.9
FALSE,High,Master Protein,Q9NVD7,Alpha-parvin OS=Homo sapiens OX=9606 GN=PARVA PE=1 SV=1,4,11,0.725798793074533,0.000586530368008265,0.00836292166614294,0.000121907508242258,0.0520934669872098,2.95392079852075E-06,1.144,0.641,1.465,0.561,1.281,2.285,0.19,-0.64,0.55,-0.84,0.36,1.19,1736.7,1986.7,1113.6,2544,11.41,18.29,11.94,7.79,4,1644.2,1790,1685,2099.7,1831.5,2431.7,2155.1,1595.2,1109,1197.1,896,1118.2,2534.1,2419.3,2889.5,2553.9,1,20.215,12,1228.1,916.1,976.1,544.1,247.3,252.1,436.9,283.1,157.1,180.5,188.1,435.6,2534.1,2082.7,1336.1,135.7
FALSE,High,Master Protein,Q8N8R7,ARL14 effector protein OS=Homo sapiens OX=9606 GN=ARL14EP PE=1 SV=1,2,2,0.725899316334182,0.385381775676798,0.291334390654949,0.92676440023032,0.0548228721894076,0.0189121602311114,1.227,1.363,0.808,1.111,0.659,0.593,0.3,0.45,-0.31,0.15,-0.6,-0.75,153.5,188.4,209.3,124.1,16.84,10.16,12.59,40.33,2,145.4,162.1,172.6,115.2,201.2,192.3,184.6,157.9,192.5,181.9,227.6,236.1,120.6,143,127.7,44.6,1,6.43,10,108.6,83,100,29.9,27.2,19.9,37.4,28,27.3,27.4,47.8,92,120.6,123.1,59,2.4
